name	born	died	url
Carlos Berlanga	1959	2002	https://en.wikipedia.org/wiki/Carlos_Berlanga
Johann Bernhard Bach	1676	1749	https://en.wikipedia.org/wiki/Johann_Bernhard_Bach
Johann Bernhard Bach	1700	1743	https://en.wikipedia.org/wiki/Johann_Bernhard_Bach_(the_younger)
Johann Christian Bach	1735	1782	https://en.wikipedia.org/wiki/Johann_Christian_Bach
Johann Christoph Bach	1642	1703	https://en.wikipedia.org/wiki/Johann_Christoph_Bach
Johann Christoph Friedrich Bach	1732	1795	https://en.wikipedia.org/wiki/Johann_Christoph_Friedrich_Bach
Johann Ernst Bach	1722	1777	https://en.wikipedia.org/wiki/Johann_Ernst_Bach_(musician_at_Saxe-Weimar)
Johann Lorenz Bach	1695	1773	https://en.wikipedia.org/wiki/Johann_Lorenz_Bach
Johann Ludwig Bach	1677	1731	https://en.wikipedia.org/wiki/Johann_Ludwig_Bach
Johann Michael Bach	1648	1694	https://en.wikipedia.org/wiki/Johann_Michael_Bach
Johann Nicolaus Bach	1669	1753	https://en.wikipedia.org/wiki/Johann_Nicolaus_Bach
Johann Sebastian Bach	1685	1750	https://en.wikipedia.org/wiki/Johann_Sebastian_Bach
Maria Bach	1896	1978	https://en.wikipedia.org/wiki/Maria_Bach
Wilhelm Friedemann Bach	1710	1784	https://en.wikipedia.org/wiki/Wilhelm_Friedemann_Bach
Wilhelm Friedrich Ernst Bach	1759	1845	https://en.wikipedia.org/wiki/Wilhelm_Friedrich_Ernst_Bach
Francis Edward Bache	1833	1858	https://en.wikipedia.org/wiki/Francis_Edward_Bache
Daniel Bacheler	1572	1619	https://en.wikipedia.org/wiki/Daniel_Bacheler
Alfred Bachelet	1864	1944	https://en.wikipedia.org/w/index.php?title=Alfred_Bachelet&action=edit&redlink=1
Sven	1919	1994	https://en.wikipedia.org/wiki/Sven-Erik_B%C3%A4ck
Agathe Backer	1847	1907	https://en.wikipedia.org/wiki/Agathe_Backer-Gr%C3%B8ndahl
Fridtjof Backer	1885	1959	https://en.wikipedia.org/wiki/Fridtjof_Backer-Gr%C3%B8ndahl
Johann Georg Heinrich Backofen	1768	1830	https://en.wikipedia.org/wiki/Johann_Georg_Heinrich_Backofen
Ernst Bacon	1898	1990	https://en.wikipedia.org/wiki/Ernst_Bacon
Rosa Giacinta Badalla	1660	1710	https://en.wikipedia.org/wiki/Rosa_Giacinta_Badalla
Tekla Bądarzewska	1834	1861	https://en.wikipedia.org/wiki/Tekla_B%C4%85darzewska-Baranowska
Baden Powell	1937	2000	https://en.wikipedia.org/wiki/Baden_Powell_de_Aquino
Carlo Agostino Badia	1672	1738	https://en.wikipedia.org/wiki/Carlo_Agostino_Badia
Henk Badings	1907	1987	https://en.wikipedia.org/wiki/Henk_Badings
Heinrich Baermann	1784	1847	https://en.wikipedia.org/wiki/Heinrich_Baermann
Carlos Baguer	1768	1808	https://en.wikipedia.org/wiki/Carlos_Baguer
Pierre Baillot	1771	1842	https://en.wikipedia.org/wiki/Pierre_Baillot
Giuseppe Baini	1775	1844	https://en.wikipedia.org/wiki/Giuseppe_Baini
Edgar Bainton	1880	1956	https://en.wikipedia.org/wiki/Edgar_Bainton
Tadeusz Baird	1928	1981	https://en.wikipedia.org/wiki/Tadeusz_Baird
Edward Bairstow	1874	1946	https://en.wikipedia.org/wiki/Edward_Bairstow
Bálint Bakfark	1530	1576	https://en.wikipedia.org/wiki/B%C3%A1lint_Bakfark
Mily Balakirev	1837	1910	https://en.wikipedia.org/wiki/Mily_Balakirev
Andrei Melitonovich Balanchivadze	1906	1992	https://en.wikipedia.org/wiki/Andria_Balanchivadze
Meliton Balanchivadze	1862	1937	https://en.wikipedia.org/wiki/Meliton_Balanchivadze
Sergey Balasanian	1902	1982	https://en.wikipedia.org/wiki/Sergey_Balasanian
Giovanna Bruna Baldacci	1886	1910	https://en.wikipedia.org/wiki/Giovanna_Bruna_Baldacci
Claude Balbastre	1724	1799	https://en.wikipedia.org/wiki/Claude_Balbastre
Pietro Baldassare	1683	1768	https://en.wikipedia.org/wiki/Pietro_Baldassare
João José Baldi	1770	1816	https://en.wikipedia.org/wiki/Jo%C3%A3o_Jos%C3%A9_Baldi
Michael William Balfe	1808	1870	https://en.wikipedia.org/wiki/Michael_William_Balfe
Jean Balissat	1936	2007	https://en.wikipedia.org/wiki/Jean_Balissat
Hank Ballard	1936	2003	https://en.wikipedia.org/wiki/Hank_Ballard
Robert Ballard	1575	1645	https://en.wikipedia.org/wiki/Robert_Ballard_(lutenist)
Carl Christian Nicolaj Balle	1806	1855	https://en.wikipedia.org/wiki/Carl_Christian_Nicolaj_Balle
Esther Ballou	1915	1973	https://en.wikipedia.org/wiki/Esther_Ballou
Ernő Balogh	1897	1989	https://en.wikipedia.org/wiki/Ern%C5%91_Balogh
Puchi Balseiro	1926	2007	https://en.wikipedia.org/wiki/Puchi_Balseiro
Thomas Baltzar	1631	1663	https://en.wikipedia.org/wiki/Thomas_Baltzar
Adriano Banchieri	1568	1634	https://en.wikipedia.org/wiki/Adriano_Banchieri
Gilbert Banester	1430	1487	https://en.wikipedia.org/wiki/Gilbert_Banester
Raffaello de Banfield	1922	2008	https://en.wikipedia.org/wiki/Raffaello_de_Banfield
John Banister	1625	1679	https://en.wikipedia.org/wiki/John_Banister_(composer)
Don Banks	1923	1980	https://en.wikipedia.org/wiki/Don_Banks
Granville Bantock	1868	1946	https://en.wikipedia.org/wiki/Granville_Bantock
Seymour Barab	1921	2014	https://en.wikipedia.org/wiki/Seymour_Barab
Krešimir Baranović	1894	1975	https://en.wikipedia.org/wiki/Kre%C5%A1imir_Baranovi%C4%87
Barbara of Portugal	1711	1758	https://en.wikipedia.org/wiki/Barbara_of_Portugal
Bartolomeo Barbarino	1568	1617	https://en.wikipedia.org/wiki/Bartolomeo_Barbarino
Emanuele Barbella	1718	1777	https://en.wikipedia.org/wiki/Emanuele_Barbella
Samuel Barber	1910	1981	https://en.wikipedia.org/wiki/Samuel_Barber
Mansi Barberis	1899	1986	https://en.wikipedia.org/wiki/Mansi_Barberis
Giulio Cesare Barbetta	1540	1603	https://en.wikipedia.org/w/index.php?title=Giulio_Cesare_Barbetta&action=edit&redlink=1
Francisco Asenjo Barbieri	1823	1894	https://en.wikipedia.org/wiki/Francisco_Asenjo_Barbieri
Jacobus Barbireau	1455	1491	https://en.wikipedia.org/wiki/Jacobus_Barbireau
Cacilda Borges Barbosa	1914	2010	https://en.wikipedia.org/wiki/Cacilda_Borges_Barbosa
Agustín Bardi	1884	1941	https://en.wikipedia.org/wiki/Agust%C3%ADn_Bardi
Woldemar Bargiel	1828	1897	https://en.wikipedia.org/wiki/Woldemar_Bargiel
Antonino Barges	1547	1565	https://en.wikipedia.org/wiki/Antonino_Barges
Sabine Baring	1834	1924	https://en.wikipedia.org/wiki/Sabine_Baring-Gould
Alexandre Barjansky	1883	1961	https://en.wikipedia.org/wiki/Alexandre_Barjansky
Warren Barker	1923	2006	https://en.wikipedia.org/wiki/Warren_Barker
Wayne Barlow	1912	1996	https://en.wikipedia.org/wiki/Wayne_Barlow
Charlotte Alington Barnard	1830	1869	https://en.wikipedia.org/wiki/Charlotte_Alington_Barnard
Joseph Barnby	1838	1896	https://en.wikipedia.org/wiki/Joseph_Barnby
Christian Barnekow	1837	1913	https://en.wikipedia.org/wiki/Christian_Barnekow
Milton Barnes	1931	2001	https://en.wikipedia.org/wiki/Milton_Barnes_(composer)
Alice Barnett	1886	1975	https://en.wikipedia.org/wiki/Alice_Barnett
Charles Lloyd Barnhouse	1865	1929	https://en.wikipedia.org/wiki/Charles_Lloyd_Barnhouse
Ethel Barns	1874	1948	https://en.wikipedia.org/wiki/Ethel_Barns
Ernst Gottlieb Baron	1696	1760	https://en.wikipedia.org/wiki/Ernst_Gottlieb_Baron
Leonora Baroni	1611	1670	https://en.wikipedia.org/wiki/Leonora_Baroni
Jean Barraqué	1928	1973	https://en.wikipedia.org/wiki/Jean_Barraqu%C3%A9
Carmen Barradas	1888	1963	https://en.wikipedia.org/wiki/Carmen_Barradas
Elsa Barraine	1910	1999	https://en.wikipedia.org/wiki/Elsa_Barraine
Henry Barraud	1900	1997	https://en.wikipedia.org/wiki/Henry_Barraud
Tomás Barrera Saavedra	1870	1938	https://en.wikipedia.org/w/index.php?title=Tom%C3%A1s_Barrera_Saavedra&action=edit&redlink=1
Jean Barrière	1707	1747	https://en.wikipedia.org/wiki/Jean_Barri%C3%A8re
Agustín Barrios	1885	1944	https://en.wikipedia.org/wiki/Agust%C3%ADn_Barrios
Ángel Barrios	1882	1964	https://en.wikipedia.org/wiki/%C3%81ngel_Barrios
José Barros	1915	2007	https://en.wikipedia.org/wiki/Jos%C3%A9_Barros
John Barry	1933	2011	https://en.wikipedia.org/wiki/John_Barry_(composer)
Francesco Barsanti	1690	1772	https://en.wikipedia.org/wiki/Francesco_Barsanti
Richard Barth	1850	1908	https://en.wikipedia.org/wiki/Richard_Barth
Cecilia Maria Barthélemon	1769	1840	https://en.wikipedia.org/wiki/Cecilia_Maria_Barth%C3%A9lemon
François Hippolyte Barthélemon	1741	1808	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Hippolyte_Barth%C3%A9lemon
Maria Barthélemon	1749	1799	https://en.wikipedia.org/wiki/Polly_Young
Riccardo Barthelemy	1869	1937	https://en.wikipedia.org/wiki/Riccardo_Barthelemy
Johan Bartholdy	1853	1904	https://en.wikipedia.org/wiki/Johan_Bartholdy
Béla Bartók	1881	1945	https://en.wikipedia.org/wiki/B%C3%A9la_Bart%C3%B3k
Bartolino da Padova	1365	1405	https://en.wikipedia.org/wiki/Bartolino_da_Padova
Angelo Michele Bartolotti	1615	1696	https://en.wikipedia.org/wiki/Angelo_Michele_Bartolotti
Count Basie	1904	1984	https://en.wikipedia.org/wiki/Count_Basie
Adriana Basile	1580	1640	https://en.wikipedia.org/wiki/Adriana_Basile
Adrien Basin	1457	1498	https://en.wikipedia.org/wiki/Adrien_Basin
Philippe Basiron	1449	1491	https://en.wikipedia.org/wiki/Philippe_Basiron
Veniamin Basner	1925	1996	https://en.wikipedia.org/wiki/Veniamin_Basner
Roderich Bass	1873	1933	https://en.wikipedia.org/w/index.php?title=Roderich_Bass&action=edit&redlink=1
Francesco Maria Bassani	1650	1700	https://en.wikipedia.org/wiki/Francesco_Maria_Bazzani
Giovanni Battista Bassani	1650	1716	https://en.wikipedia.org/wiki/Giovanni_Battista_Bassani
Orazio Bassani	1570	1615	https://en.wikipedia.org/wiki/Orazio_Bassani
Giovanni Bassano	1558	1617	https://en.wikipedia.org/wiki/Giovanni_Bassano
Luigi Bassi	1833	1871	https://en.wikipedia.org/wiki/Luigi_Bassi_(clarinetist)
John Baston	1708	1739	https://en.wikipedia.org/wiki/John_Baston
Josquin Baston	1542	1563	https://en.wikipedia.org/wiki/Josquin_Baston
Stanley Bate	1911	1959	https://en.wikipedia.org/wiki/Stanley_Bate
Thomas Bateson	1570	1630	https://en.wikipedia.org/wiki/Thomas_Bateson
Hubert Bath	1883	1945	https://en.wikipedia.org/wiki/Hubert_Bath
Rhené	1879	1940	https://en.wikipedia.org/wiki/Rhen%C3%A9-Baton
Adrian Batten	1591	1637	https://en.wikipedia.org/wiki/Adrian_Batten
Jonathan Battishill	1738	1801	https://en.wikipedia.org/wiki/Jonathan_Battishill
Marion Bauer	1882	1955	https://en.wikipedia.org/wiki/Marion_Bauer
Noel Bauldeweyn	1480	1513	https://en.wikipedia.org/wiki/Noel_Bauldeweyn
Kārlis Baumanis	1835	1905	https://en.wikipedia.org/wiki/K%C4%81rlis_Baumanis
Friedrich Baumfelder	1836	1916	https://en.wikipedia.org/wiki/Friedrich_Baumfelder
Jürg Baur	1918	2010	https://en.wikipedia.org/wiki/J%C3%BCrg_Baur
Juan Bautista Plaza	1898	1965	https://en.wikipedia.org/wiki/Juan_Bautista_Plaza
Sophie Bawr	1773	1860	https://en.wikipedia.org/wiki/Sophie_Bawr
Arnold Bax	1883	1953	https://en.wikipedia.org/wiki/Arnold_Bax
Marie Emmanuelle Bayon Louis	1746	1825	https://en.wikipedia.org/wiki/Marie_Emmanuelle_Bayon_Louis
François Bazin	1816	1878	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Bazin_(composer)
Nisar Bazmi	1925	2007	https://en.wikipedia.org/wiki/Nisar_Bazmi
Cyprian Bazylik	1535	1600	https://en.wikipedia.org/wiki/Cyprian_Bazylik
Antonio Bazzini	1818	1897	https://en.wikipedia.org/wiki/Antonio_Bazzini
Amy Beach	1867	1944	https://en.wikipedia.org/wiki/Amy_Beach
Robert Beadell	1925	1994	https://en.wikipedia.org/wiki/Robert_Beadell
Pierre Beauchamp	1631	1705	https://en.wikipedia.org/wiki/Pierre_Beauchamp
Jean	1734	1794	https://en.wikipedia.org/wiki/Jean-Jacques_Beauvarlet-Charpentier
Jack Beaver	1900	1963	https://en.wikipedia.org/wiki/Jack_Beaver
Gilbert Bécaud	1927	2001	https://en.wikipedia.org/wiki/Gilbert_B%C3%A9caud
Marguerite Béclard d	1884	1964	https://en.wikipedia.org/wiki/Marguerite_B%C3%A9clard_d%27Harcourt
Giuseppe Becce	1877	1973	https://en.wikipedia.org/wiki/Giuseppe_Becce
Gustavo Becerra	1925	2010	https://en.wikipedia.org/wiki/Gustavo_Becerra-Schmidt
Sidney Bechet	1897	1959	https://en.wikipedia.org/wiki/Sidney_Bechet
Conrad Beck	1901	1989	https://en.wikipedia.org/wiki/Conrad_Beck
Franz Ignaz Beck	1734	1809	https://en.wikipedia.org/wiki/Franz_Ignaz_Beck
Albert Becker	1834	1899	https://en.wikipedia.org/wiki/Albert_Becker_(composer)
Dietrich Becker	1623	1679	https://en.wikipedia.org/wiki/Dietrich_Becker
Hugo Becker	1863	1941	https://en.wikipedia.org/wiki/Hugo_Becker
Jean Becker	1833	1884	https://en.wikipedia.org/wiki/Jean_Becker_(violinist)
John J	1886	1961	https://en.wikipedia.org/wiki/John_J._Becker
Lars Magnus Béen	1820	1905	https://en.wikipedia.org/w/index.php?title=Lars_Magnus_B%C3%A9en&action=edit&redlink=1
Joseph Beer	1744	1811	https://en.wikipedia.org/wiki/Joseph_Beer_(clarinetist)
Joseph Beer	1908	1987	https://en.wikipedia.org/wiki/Joseph_Beer
Max Josef Beer	1851	1908	https://en.wikipedia.org/wiki/Max_Josef_Beer
Jack Beeson	1921	2010	https://en.wikipedia.org/wiki/Jack_Beeson
Ludwig van Beethoven	1770	1827	https://en.wikipedia.org/wiki/Ludwig_van_Beethoven
Franz Behr	1837	1898	https://en.wikipedia.org/wiki/Franz_Behr
Jeanne Behrend	1912	1988	https://en.wikipedia.org/wiki/Jeanne_Behrend
Bix Beiderbecke	1903	1931	https://en.wikipedia.org/wiki/Bix_Beiderbecke
Jeanne Beijerman	1878	1969	https://en.wikipedia.org/wiki/Jeanne_Beijerman-Walraven
Carl Beines	1869	1950	https://en.wikipedia.org/wiki/Carl_Beines
Sadao Bekku	1922	2012	https://en.wikipedia.org/wiki/Sadao_Bekku
Supply Belcher	1751	1836	https://en.wikipedia.org/wiki/Supply_Belcher
Laurent Belissen	1693	1762	https://en.wikipedia.org/wiki/Laurent_Belissen
William Henry Bell	1873	1946	https://en.wikipedia.org/wiki/William_Henry_Bell
Ján Levoslav Bella	1843	1936	https://en.wikipedia.org/wiki/J%C3%A1n_Levoslav_Bella
Vincenzo Bellavere	1541	1587	https://en.wikipedia.org/wiki/Vincenzo_Bellavere
Giulio Belli	1560	1621	https://en.wikipedia.org/wiki/Giulio_Belli
Vincenzo Bellini	1801	1835	https://en.wikipedia.org/wiki/Vincenzo_Bellini
Paolo Benedetto Bellinzani	1682	1757	https://en.wikipedia.org/wiki/Paolo_Benedetto_Bellinzani
Carl Michael Bellman	1740	1795	https://en.wikipedia.org/wiki/Carl_Michael_Bellman
Teresa Belloc	1784	1855	https://en.wikipedia.org/wiki/Teresa_Belloc-Giorgi
Herman Bellstedt	1858	1926	https://en.wikipedia.org/wiki/Herman_Bellstedt
Herman Bemberg	1859	1931	https://en.wikipedia.org/wiki/Herman_Bemberg
Antonia Bembo	1640	1720	https://en.wikipedia.org/wiki/Antonia_Bembo
Ralph Benatzky	1884	1957	https://en.wikipedia.org/wiki/Ralph_Benatzky
Carl Hermann Heinrich Benda	1748	1836	https://en.wikipedia.org/w/index.php?title=Carl_Hermann_Heinrich_Benda&action=edit&redlink=1
Felix Benda	1708	1768	https://en.wikipedia.org/wiki/Felix_Benda
Franz Benda	1709	1786	https://en.wikipedia.org/wiki/Franz_Benda
Friedrich Benda	1745	1814	https://en.wikipedia.org/wiki/Friedrich_Benda
Jiří Antonín Benda	1722	1795	https://en.wikipedia.org/wiki/Ji%C5%99%C3%AD_Anton%C3%ADn_Benda
Johann Benda	1713	1752	https://en.wikipedia.org/w/index.php?title=Johann_Benda&action=edit&redlink=1
Joseph Benda	1724	1804	https://en.wikipedia.org/wiki/Joseph_Benda
Sebastian Benda	1926	2003	https://en.wikipedia.org/w/index.php?title=Sebastian_Benda&action=edit&redlink=1
Franz Bendel	1833	1874	https://en.wikipedia.org/wiki/Franz_Bendel
Victor Bendix	1851	1926	https://en.wikipedia.org/wiki/Victor_Bendix
Karel Bendl	1838	1897	https://en.wikipedia.org/wiki/Karel_Bendl
Julius Benedict	1814	1856	https://en.wikipedia.org/wiki/Julius_Benedict
Juraj Beneš	1940	2004	https://en.wikipedia.org/wiki/Juraj_Bene%C5%A1
Orazio Benevoli	1605	1672	https://en.wikipedia.org/wiki/Orazio_Benevoli
Soledad Bengoecha de Cármena	1849	1893	https://en.wikipedia.org/wiki/Soledad_Bengoecha_de_C%C3%A1rmena
Paul Ben	1897	1984	https://en.wikipedia.org/wiki/Paul_Ben-Haim
Arthur Benjamin	1893	1960	https://en.wikipedia.org/wiki/Arthur_Benjamin
Heinz Benker	1921	2000	https://en.wikipedia.org/w/index.php?title=Heinz_Benker&action=edit&redlink=1
John Bennet	1575	1614	https://en.wikipedia.org/wiki/John_Bennet_(composer)
John Bennett	1735	1784	https://en.wikipedia.org/wiki/John_Bennett_(composer)
Richard Rodney Bennett	1936	2012	https://en.wikipedia.org/wiki/Richard_Rodney_Bennett
Robert Russell Bennett	1894	1981	https://en.wikipedia.org/wiki/Robert_Russell_Bennett
William Sterndale Bennett	1816	1875	https://en.wikipedia.org/wiki/William_Sterndale_Bennett
Peter Benoit	1834	1901	https://en.wikipedia.org/wiki/Peter_Benoit
Jørgen Bentzon	1897	1951	https://en.wikipedia.org/wiki/J%C3%B8rgen_Bentzon
Niels Viggo Bentzon	1919	2000	https://en.wikipedia.org/wiki/Niels_Viggo_Bentzon
Pierre	1780	1857	https://en.wikipedia.org/wiki/Pierre-Jean_de_B%C3%A9ranger
Angelo Berardi	1636	1694	https://en.wikipedia.org/wiki/Angelo_Berardi
Frédéric Bérat	1801	1855	https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_B%C3%A9rat
Cathy Berberian	1925	1983	https://en.wikipedia.org/wiki/Cathy_Berberian
Jacquet de Berchem	1505	1567	https://en.wikipedia.org/wiki/Jacquet_de_Berchem
Maxim Berezovsky	1745	1777	https://en.wikipedia.org/wiki/Maksym_Berezovsky
Alban Berg	1885	1935	https://en.wikipedia.org/wiki/Alban_Berg
Gunnar Berg	1909	1989	https://en.wikipedia.org/wiki/Gunnar_Berg_(composer)
Natanael Berg	1879	1957	https://en.wikipedia.org/wiki/Natanael_Berg
Irénée Berge	1867	1926	https://en.wikipedia.org/wiki/Ir%C3%A9n%C3%A9e_Berge
Arthur Berger	1925	2003	https://en.wikipedia.org/wiki/Arthur_Berger_(composer)
Jean Berger	1909	2002	https://en.wikipedia.org/wiki/Jean_Berger
Ludwig Berger	1777	1839	https://en.wikipedia.org/wiki/Ludwig_Berger_(composer)
Theodor Berger	1905	1992	https://en.wikipedia.org/wiki/Theodor_Berger
Andreas Peter Berggreen	1801	1880	https://en.wikipedia.org/wiki/Andreas_Peter_Berggreen
Gertrude van den Bergh	1793	1840	https://en.wikipedia.org/wiki/Gertrude_van_den_Bergh
Sverre Bergh	1915	1980	https://en.wikipedia.org/w/index.php?title=Sverre_Bergh_(musician)&action=edit&redlink=1
Erik Bergman	1911	2006	https://en.wikipedia.org/wiki/Erik_Bergman
William Bergsma	1921	1994	https://en.wikipedia.org/wiki/William_Bergsma
Carl Axel Bergström	1864	1907	https://en.wikipedia.org/w/index.php?title=Carl_Axel_Bergstr%C3%B6m&action=edit&redlink=1
Luciano Berio	1925	2003	https://en.wikipedia.org/wiki/Luciano_Berio
Charles Auguste de Bériot	1802	1870	https://en.wikipedia.org/wiki/Charles_Auguste_de_B%C3%A9riot
Charles	1833	1914	https://en.wikipedia.org/wiki/Charles-Wilfrid_de_B%C3%A9riot
Lennox Berkeley	1903	1989	https://en.wikipedia.org/wiki/Lennox_Berkeley
Irving Berlin	1888	1989	https://en.wikipedia.org/wiki/Irving_Berlin
Johan Daniel Berlin	1714	1787	https://en.wikipedia.org/wiki/Johan_Daniel_Berlin
Herman Berlinski	1910	2001	https://en.wikipedia.org/wiki/Herman_Berlinski
Hector Berlioz	1803	1869	https://en.wikipedia.org/wiki/Hector_Berlioz
Juan Bermudo	1510	1559	https://en.wikipedia.org/wiki/Juan_Bermudo
Ercole Bernabei	1622	1687	https://en.wikipedia.org/wiki/Ercole_Bernabei
Giuseppe Antonio Bernabei	1649	1732	https://en.wikipedia.org/w/index.php?title=Giuseppe_Antonio_Bernabei&action=edit&redlink=1
Miguel Bernal Jiménez	1910	1956	https://en.wikipedia.org/wiki/Miguel_Bernal_Jim%C3%A9nez
Carmelo Alonso Bernaola	1929	2002	https://en.wikipedia.org/wiki/Carmelo_Bernaola
Felix Bernard	1897	1944	https://en.wikipedia.org/wiki/Felix_Bernard
Stefano Bernardi	1577	1637	https://en.wikipedia.org/wiki/Stefano_Bernardi
Bernart de Ventadorn	1190	1200	https://en.wikipedia.org/wiki/Bernart_de_Ventadorn
Lord Berners	1883	1950	https://en.wikipedia.org/wiki/Gerald_Tyrwhitt-Wilson,_14th_Baron_Berners
Nicolas Bernier	1664	1734	https://en.wikipedia.org/wiki/Nicolas_Bernier
Christoph Bernhard	1628	1692	https://en.wikipedia.org/wiki/Christoph_Bernhard
Nicolas Bernier	1664	1734	https://en.wikipedia.org/wiki/Nicolas_Bernier
Elmer Bernstein	1922	2004	https://en.wikipedia.org/wiki/Elmer_Bernstein
Catalina Berroa	1849	1911	https://en.wikipedia.org/wiki/Catalina_Berroa
Leonard Bernstein	1918	1990	https://en.wikipedia.org/wiki/Leonard_Bernstein
Antonio Bertali	1605	1669	https://en.wikipedia.org/wiki/Antonio_Bertali
Heinrich Berté	1858	1924	https://en.wikipedia.org/wiki/Heinrich_Bert%C3%A9
Giovanni Pietro Berti	1590	1638	https://en.wikipedia.org/wiki/Giovanni_Pietro_Berti
Louise Bertin	1805	1877	https://en.wikipedia.org/wiki/Louise_Bertin
Toussaint Bertin de la Doué	1680	1743	https://en.wikipedia.org/wiki/Toussaint_Bertin_de_la_Dou%C3%A9
Henri Bertini	1798	1876	https://en.wikipedia.org/wiki/Henri_Bertini
Henri Montan Berton	1767	1844	https://en.wikipedia.org/wiki/Henri_Montan_Berton
Pierre Montan Berton	1727	1780	https://en.wikipedia.org/wiki/Pierre_Montan_Berton
Georg von Bertouch	1668	1743	https://en.wikipedia.org/wiki/Georg_von_Bertouch
Anthoine de Bertrand	1530	1581	https://en.wikipedia.org/wiki/Antoine_de_Bertrand
Arturo Berutti	1858	1938	https://en.wikipedia.org/wiki/Arturo_Berutti
Franz Berwald	1796	1868	https://en.wikipedia.org/wiki/Franz_Berwald
Johan Fredrik Berwald	1787	1861	https://en.wikipedia.org/wiki/Johan_Fredrik_Berwald
Jean	1567	1625	https://en.wikipedia.org/wiki/Jean-Baptiste_Besard
Alessandro Besozzi	1702	1775	https://en.wikipedia.org/wiki/Alessandro_Besozzi
Antonio Besozzi	1714	1781	https://en.wikipedia.org/wiki/Antonio_Besozzi
Carlo Besozzi	1738	1791	https://en.wikipedia.org/wiki/Carlo_Besozzi
Cristoforo Besozzi	1661	1725	https://en.wikipedia.org/wiki/Cristoforo_Besozzi
Francesco Besozzi	1766	1816	https://en.wikipedia.org/wiki/Francesco_Besozzi
Gaetano Besozzi	1727	1798	https://en.wikipedia.org/wiki/Gaetano_Besozzi
Girolamo Besozzi	1745	1788	https://en.wikipedia.org/wiki/Girolamo_Besozzi
Giuseppe Besozzi	1686	1760	https://en.wikipedia.org/wiki/Giuseppe_Besozzi
Louis Désiré Besozzi	1814	1879	https://en.wikipedia.org/wiki/Louis_D%C3%A9sir%C3%A9_Besozzi
Paolo Girolamo Besozzi	1704	1778	https://en.wikipedia.org/wiki/Paolo_Girolamo_Besozzi
William Thomas Best	1826	1897	https://en.wikipedia.org/wiki/William_Thomas_Best
